generation,N_shifts,logPrior,logLik,eventRate,acceptRate
46560000,10,31.608,-3802.25,9.66367,0.208
46570000,11,46.1607,-3815.59,4.57989,0.268
46580000,12,43.6605,-3798.46,9.07305,0.272333
46590000,11,46.292,-3811.33,6.41284,0.253
46600000,13,54.0304,-3816.36,7.16077,0.251
46610000,10,44.8812,-3804.41,3.21482,0.214
46620000,11,39.8716,-3806.14,6.394,0.257
46630000,8,28.9365,-3816.37,3.54573,0.194
46640000,10,39.9601,-3808.23,8.04444,0.215
46650000,10,36.9975,-3819.03,5.76345,0.18375
46660000,9,40.8823,-3824.43,3.65632,0.208
46670000,11,51.339,-3809.13,5.61755,0.212143
46680000,10,41.8031,-3800.19,4.89255,0.228
46690000,10,46.1898,-3805.86,4.55852,0.229941
46700000,10,36.3693,-3803.75,8.31983,0.248
46710000,11,39.3406,-3822.33,8.94993,0.298
46720000,11,42.5141,-3807.47,7.98522,0.244333
46730000,10,44.1755,-3800.73,5.33482,0.233
46740000,10,38.9558,-3804.19,5.88712,0.185
46750000,12,54.6071,-3793.36,7.35981,0.236
46760000,11,42.4729,-3798.38,7.56926,0.232
46770000,13,58.6974,-3803.52,7.07063,0.284
46780000,14,54.0668,-3788.65,9.8867,0.303
46790000,15,65.3011,-3787.35,5.82659,0.26
46800000,10,38.5555,-3798.61,8.95863,0.218
46810000,13,55.1496,-3790.9,6.20787,0.27
46820000,10,41.0344,-3805.65,6.34115,0.2262
46830000,12,43.298,-3798.53,7.41967,0.2395
46840000,12,45.8594,-3795.02,7.54086,0.225
46850000,10,41.0289,-3805.52,6.70383,0.22275
46860000,10,43.7472,-3815.46,3.30508,0.2362
46870000,11,46.0509,-3800.34,7.22019,0.2115
46880000,9,37.1668,-3809.02,4.10771,0.223
46890000,8,32.6532,-3841.96,7.68133,0.216
46900000,10,41.7354,-3808.18,4.3935,0.203
46910000,11,47.8523,-3803.54,4.99706,0.218
46920000,7,26.0054,-3828.49,5.54816,0.195267
46930000,7,22.7773,-3832.27,9.34486,0.2
46940000,10,30.3236,-3816.95,8.61649,0.245
46950000,9,39.2932,-3813.7,3.8817,0.2094
46960000,11,39.1701,-3792.65,7.43595,0.23775
46970000,11,51.4447,-3794.42,4.30916,0.229
46980000,11,40.3003,-3805.31,11.9886,0.245
46990000,10,39.0387,-3809.39,4.98954,0.243667
47000000,10,44.9071,-3807.05,7.10007,0.228
47010000,12,49.7395,-3793.08,3.92184,0.198
47020000,13,54.0793,-3803.7,8.95946,0.28
47030000,11,40.2639,-3797.32,8.40858,0.245
47040000,9,41.6408,-3821.89,2.01317,0.225
47050000,9,35.9422,-3806.94,4.88044,0.175
47060000,13,54.039,-3790.38,6.87799,0.213
47070000,11,41.2606,-3795.18,4.80297,0.206333
47080000,11,39.6984,-3804.04,6.99223,0.205
47090000,14,59.4005,-3781.71,6.02591,0.263143
47100000,13,53.8969,-3782.98,6.51914,0.249
47110000,12,47.3509,-3788.93,7.3119,0.183
47120000,14,60.9423,-3777.86,7.69022,0.258
47130000,8,27.4851,-3807.37,5.64649,0.204947
47140000,18,76.4679,-3768.61,8.67795,0.309
47150000,16,63.4083,-3777.68,10.0177,0.273
47160000,8,31.2835,-3821.43,8.55656,0.189
47170000,9,37.3027,-3822.29,3.41877,0.208
47180000,11,47.6718,-3811.83,3.58587,0.238
47190000,14,60.0538,-3793.54,5.90204,0.262
47200000,10,37.4296,-3817.43,8.32598,0.207
47210000,11,44.1262,-3820.52,5.09324,0.24
47220000,13,53.9036,-3800.66,6.85332,0.220316
47230000,13,45.7793,-3794.01,10.5103,0.2403
47240000,13,53.9924,-3805,5.9148,0.256
47250000,8,32.2677,-3822.73,2.21652,0.202
47260000,9,34.3418,-3813.77,3.70422,0.191267
47270000,8,28.6406,-3818.62,4.4518,0.184
47280000,9,32.6579,-3805.93,4.66451,0.184778
47290000,10,38.2923,-3803.03,5.31817,0.224
47300000,10,38.83,-3802.05,4.02182,0.2234
47310000,11,51.0991,-3803.23,4.62618,0.238
47320000,10,44.4777,-3801.93,5.03548,0.1925
47330000,11,50.2899,-3805.21,3.66491,0.205
47340000,11,43.9337,-3798.82,5.40158,0.241
47350000,11,43.1083,-3815.86,4.68989,0.1985
47360000,11,49.3759,-3802.52,5.33424,0.258
47370000,12,52.3678,-3805.13,8.83188,0.255
47380000,12,46.4498,-3792.39,6.72827,0.248722
47390000,9,31.6811,-3810.04,8.33797,0.197
47400000,10,44.552,-3808.42,3.46926,0.228
47410000,10,37.5855,-3807.55,5.74746,0.207667
47420000,12,46.3834,-3804.27,10.2394,0.24
47430000,11,38.4061,-3791.87,7.9034,0.191
47440000,11,47.2383,-3801.47,6.88144,0.235667
47450000,10,42.0433,-3812.76,4.62293,0.2
47460000,11,36.5936,-3808.97,7.27566,0.216
47470000,14,54.5561,-3792.13,7.06334,0.228
47480000,10,37.1068,-3815.37,6.52476,0.236556
47490000,12,48.7987,-3795.19,7.74241,0.23
47500000,16,70.181,-3789.26,7.68579,0.265
47510000,16,68.9987,-3803.26,8.65867,0.256
47520000,14,63.9516,-3796.09,5.22806,0.241
47530000,13,43.3018,-3779.15,8.40992,0.2295
47540000,12,53.6231,-3801.09,5.44112,0.276
47550000,14,63.3665,-3775.86,7.22351,0.264
47560000,15,58.4077,-3766.11,8.04823,0.255
47570000,15,60.4696,-3777.72,10.8105,0.26425
47580000,15,69.5919,-3781.06,7.73767,0.265
47590000,11,53.9001,-3816.62,2.25212,0.220412
47600000,9,41.4381,-3818.57,3.42154,0.23
47610000,13,53.9457,-3778.51,6.83874,0.237
47620000,10,41.4274,-3807.1,6.07785,0.236667
47630000,12,54.2882,-3804.39,4.75233,0.251
47640000,13,60.3752,-3784.86,4.88663,0.263
47650000,12,41.2228,-3792.76,12.8476,0.250556
47660000,10,50.0577,-3812.94,3.5539,0.268333
47670000,14,55.0502,-3788.85,9.51316,0.29
47680000,17,71.5278,-3784.37,10.9699,0.267
47690000,10,35.4964,-3814.34,4.43166,0.193
47700000,13,56.1334,-3794.45,5.39966,0.266
47710000,11,46.8815,-3801.15,4.7983,0.253333
47720000,8,31.0118,-3810.3,6.22823,0.205
47730000,12,51.2242,-3796.59,7.13578,0.29475
47740000,13,60.591,-3802.45,5.11406,0.283
47750000,13,66.9455,-3811.1,5.2412,0.2765
47760000,13,59.3603,-3822.74,8.67199,0.256
47770000,8,35.0891,-3816.37,3.65685,0.1962
47780000,13,50.2677,-3804.72,8.01053,0.277222
47790000,15,59.464,-3804.24,9.73236,0.29675
47800000,13,59.6925,-3812.12,9.14179,0.269
47810000,10,41.8417,-3810.43,6.19505,0.23925
47820000,15,66.1131,-3794.76,6.87572,0.271
47830000,12,55.3376,-3799.35,4.72572,0.26
47840000,9,35.0819,-3812.83,8.19931,0.182
47850000,13,50.9553,-3802.56,6.79672,0.234333
47860000,9,31.3866,-3811.09,7.63677,0.195
47870000,12,48.2678,-3812.31,9.49983,0.243
47880000,10,38.8111,-3797.79,8.62299,0.21375
47890000,13,52.9475,-3805.77,7.53275,0.240333
47900000,10,39.9677,-3805.92,7.17813,0.208333
47910000,13,48.7763,-3821.61,10.2441,0.253545
47920000,11,47.9162,-3806.27,2.73693,0.232091
47930000,11,43.0907,-3813.65,6.70999,0.27
47940000,9,35.7365,-3814.84,4.00688,0.203
47950000,12,55.1536,-3799.15,5.3282,0.221267
47960000,11,51.7827,-3797.43,4.24555,0.172
47970000,12,53.1198,-3789.79,4.69784,0.216
47980000,17,80.7374,-3790.23,6.86256,0.266
47990000,13,46.8235,-3788.96,9.96831,0.257
48000000,16,72.8946,-3780.71,6.83818,0.285
48010000,16,59.6584,-3773.12,11.5167,0.274
48020000,12,52.2949,-3799.57,7.53255,0.267852
48030000,18,85.1184,-3774.09,5.62309,0.251077
48040000,17,72.4005,-3782.43,7.14845,0.269
48050000,17,69.4444,-3777.73,7.51648,0.257333
48060000,17,72.8857,-3753.95,9.97497,0.262
48070000,10,35.4357,-3801.57,5.83732,0.24
48080000,9,32.8744,-3812.02,5.17675,0.194357
48090000,12,51.1524,-3798.48,3.46238,0.226
48100000,10,42.9386,-3809.7,4.3565,0.265571
48110000,13,54.4385,-3781.45,8.74434,0.251
48120000,14,62.9955,-3781.8,7.3012,0.243
48130000,12,49.1592,-3798.44,7.82094,0.2645
48140000,15,67.6326,-3768.71,5.90217,0.256455
48150000,14,64.4101,-3770.84,7.54436,0.24
48160000,14,60.5604,-3772.59,4.42268,0.228
48170000,17,67.2349,-3766.67,12.1817,0.234
48180000,13,57.0447,-3794.3,7.02836,0.268
48190000,18,72.9728,-3775.07,10.4088,0.26525
48200000,8,28.6517,-3815.82,6.41328,0.157
48210000,17,62.3594,-3777.79,9.44023,0.273
48220000,12,49.2797,-3791.84,5.75892,0.27376
48230000,12,44.7748,-3796.14,9.3862,0.252
48240000,9,38.5504,-3809.66,2.98187,0.2175
48250000,9,43.4585,-3808.28,5.08901,0.227
48260000,10,44.4133,-3810.25,4.70102,0.213
48270000,11,44.2346,-3810.26,8.96547,0.240333
48280000,10,39.9267,-3807.6,3.36608,0.211
48290000,10,44.5124,-3804.48,5.10776,0.245667
48300000,11,52.7368,-3813.11,5.71604,0.2555
48310000,14,66.5379,-3794.2,7.41902,0.299
48320000,12,50.2869,-3804.59,5.68932,0.251
48330000,14,53.5757,-3805.08,9.01727,0.242
48340000,19,75.2457,-3752.94,11.0192,0.263
48350000,13,55.5288,-3800.89,7.86854,0.226
48360000,16,75.2549,-3759.91,5.84696,0.243
48370000,16,70.4897,-3759.36,6.75155,0.267
48380000,16,68.1757,-3766.54,9.65561,0.263
48390000,11,49.4808,-3806.3,5.28597,0.208522
48400000,10,53.2888,-3825.07,1.98705,0.227
48410000,11,40.6129,-3810.64,4.05847,0.208
48420000,14,74.9793,-3804.92,4.63498,0.282
48430000,12,59.761,-3809.47,5.03147,0.2829
48440000,16,61.8441,-3761.76,6.33472,0.224
48450000,13,53.887,-3803.95,5.16819,0.256
48460000,11,46.4654,-3816.05,5.75688,0.242786
48470000,13,56.1686,-3805.34,5.15569,0.247
48480000,13,55.1906,-3806,8.582,0.254333
48490000,17,67.1116,-3764.14,9.35856,0.287
48500000,17,67.2129,-3763.76,8.50785,0.233
48510000,19,71.5814,-3750.56,10.2636,0.252
48520000,17,72.923,-3765.43,6.91663,0.249
48530000,10,40.3572,-3808.88,3.72642,0.203
48540000,9,37.7531,-3813.24,3.58787,0.173
48550000,11,41.2795,-3801.66,8.73903,0.266
48560000,12,48.0867,-3810.89,4.70291,0.237
48570000,15,59.79,-3779.15,6.5682,0.201
48580000,11,53.0135,-3809.86,4.50868,0.251
48590000,15,64.3313,-3772.14,5.39756,0.275
48600000,16,68.1734,-3767.9,7.96766,0.267
48610000,11,49.7145,-3801.56,3.59771,0.2595
48620000,10,34.8178,-3811.45,5.2817,0.236
48630000,16,55.8798,-3769.36,10.4726,0.223
48640000,8,32.1009,-3821,5.42533,0.178
48650000,9,36.8871,-3807.33,3.57241,0.196
48660000,17,71.8553,-3779.59,10.5783,0.24375
48670000,8,33.9102,-3811.66,4.00951,0.175
48680000,11,46.7596,-3809.56,7.90875,0.2021
48690000,12,53.6979,-3799.1,4.8461,0.286
48700000,16,59.9582,-3771.12,7.42579,0.262
48710000,18,75.9313,-3763.03,8.29192,0.256
48720000,19,73.1913,-3762.31,8.86288,0.274
48730000,12,44.3297,-3801.15,7.11605,0.249
48740000,18,71.4893,-3763.45,12.3535,0.2835
48750000,16,63.2307,-3772.22,5.66566,0.215
48760000,17,70.6071,-3773.97,5.93162,0.25675
48770000,12,58.6984,-3805.24,7.37742,0.2688
48780000,17,71.6517,-3775.43,9.27832,0.258
48790000,11,52.5301,-3819.22,3.24972,0.253
48800000,20,86.2532,-3765.52,10.5784,0.263
48810000,18,67.5399,-3765.68,11.8751,0.269
48820000,10,45.4242,-3801.73,3.28769,0.247
48830000,16,70.9865,-3765.79,7.84335,0.2525
48840000,9,36.6357,-3803.49,5.84772,0.22175
48850000,17,76.0013,-3769.17,5.5334,0.272
48860000,16,72.384,-3787.24,6.50812,0.2575
48870000,15,68.5019,-3777.99,4.11451,0.253
48880000,16,65.81,-3787.46,13.0714,0.277
48890000,10,45.9276,-3798.33,2.82802,0.233
48900000,13,54.3819,-3793.48,5.93486,0.2414
48910000,10,43.9589,-3818.18,5.73055,0.231727
48920000,14,61.809,-3799.11,8.40489,0.272
48930000,13,54.4511,-3814.92,6.08365,0.307556
48940000,12,44.4368,-3797.8,8.21078,0.2655
48950000,11,55.3016,-3814.31,4.6364,0.257
48960000,12,55.3534,-3806.27,5.20649,0.273
48970000,13,67.0953,-3809.77,4.07419,0.261
48980000,19,83.6632,-3770.97,9.24652,0.286
48990000,11,45.9463,-3796.72,6.01949,0.239
49000000,16,67.5361,-3784.55,5.48569,0.246
49010000,20,87.9073,-3771.64,9.4537,0.292
49020000,19,79.0428,-3780.63,11.1142,0.271
49030000,8,31.3865,-3814.36,4.76509,0.194667
49040000,15,67.4413,-3805.16,9.33759,0.253
49050000,9,38.3961,-3819.21,3.68981,0.21275
49060000,15,57.5304,-3778.27,9.58151,0.2515
49070000,12,48.6372,-3797.58,6.44573,0.225
49080000,17,73.774,-3794.35,7.07306,0.281889
49090000,15,68.3795,-3786.97,7.18924,0.246
49100000,12,52.3664,-3806.75,7.98615,0.236
49110000,11,43.0593,-3798.38,4.59761,0.227
49120000,15,69.8687,-3791.36,6.20129,0.265
49130000,11,49.1012,-3805.15,5.55527,0.246
49140000,12,46.9231,-3790.38,5.48575,0.213
49150000,16,71.9637,-3795.33,8.27649,0.24
49160000,9,39.7,-3817.49,5.01539,0.2175
49170000,9,37.7799,-3808.64,4.87387,0.1942
49180000,15,66.3253,-3798.03,10.9617,0.252
49190000,17,70.6251,-3786.81,10.1757,0.268
49200000,9,40.2003,-3814.85,4.66067,0.2195
49210000,14,64.5462,-3795.93,5.69172,0.269286
49220000,13,54.8107,-3794.66,6.56734,0.25
49230000,15,68.1171,-3811.37,7.84405,0.2695
49240000,12,49.595,-3802.16,7.0505,0.264
49250000,12,50.3148,-3797.27,9.67976,0.2552
49260000,11,50.8397,-3804.51,4.05903,0.26
49270000,11,47.4121,-3792.29,3.92637,0.214
49280000,12,55.1299,-3799.96,7.06293,0.231667
49290000,12,48.3839,-3794.27,8.41007,0.196273
49300000,13,52.4179,-3790.08,5.15743,0.22
49310000,15,55.5201,-3788.44,8.42346,0.2695
49320000,13,48.9822,-3790.93,5.89118,0.243
49330000,14,55.0307,-3787.75,10.1726,0.275
49340000,12,53.8453,-3796.85,3.90708,0.238125
49350000,9,34.4319,-3814.15,9.06947,0.18675
49360000,8,34.6222,-3826.88,5.67871,0.21
49370000,11,50.2961,-3809.66,4.61965,0.232
49380000,13,48.5857,-3787.07,9.67959,0.232
49390000,15,59.6057,-3783.03,12.6624,0.2955
49400000,10,42.1906,-3813.86,3.7622,0.188
49410000,10,43.249,-3810.65,3.11255,0.2137
49420000,12,52.1567,-3791.83,8.96872,0.253
49430000,10,44.0551,-3806.94,4.36609,0.249
49440000,16,69.4442,-3787.3,6.06302,0.283
49450000,10,41.2577,-3814.86,6.94411,0.222
49460000,12,52.5428,-3806.65,5.51936,0.232
49470000,14,58.6836,-3796.61,9.33247,0.286
49480000,14,54.5318,-3796.8,7.91288,0.286
49490000,13,57.8119,-3802.83,5.38277,0.230576
49500000,8,35.6284,-3825.85,3.93828,0.202
49510000,14,64.9948,-3801.73,5.26876,0.295
49520000,13,56.1805,-3787.23,5.40857,0.237
49530000,15,66.3948,-3799.71,7.36632,0.282
49540000,13,50.5885,-3778.49,7.91066,0.253667
49550000,15,62.1111,-3803.63,5.22803,0.253
49560000,14,55.654,-3782.72,7.48743,0.260364
49570000,12,46.5397,-3803.54,4.20908,0.211
49580000,13,52.68,-3779.63,5.74143,0.275
49590000,12,53.0447,-3785.41,3.49633,0.247
49600000,12,55.0211,-3808.18,6.53126,0.226667
49610000,8,33.594,-3825.08,3.89008,0.192
49620000,14,55.1133,-3792.31,7.05519,0.291
49630000,12,53.3033,-3801.13,5.35036,0.238
49640000,13,64.0141,-3810.09,5.02819,0.279
49650000,13,55.5148,-3781.27,8.61195,0.262
49660000,9,43.2326,-3824.53,3.7319,0.254
49670000,14,59.7813,-3784.49,6.05386,0.208
49680000,13,55.3662,-3800.67,6.16492,0.2384
49690000,11,45.5016,-3816.64,7.37015,0.232111
49700000,9,42.5361,-3823.71,3.82916,0.272333
49710000,17,70.4112,-3785.23,12.1551,0.273143
49720000,11,47.9475,-3803.13,6.07541,0.2594
49730000,14,54.0774,-3776.27,12.6632,0.283
49740000,14,63.1048,-3784.72,5.57252,0.287
49750000,10,40.3788,-3804.94,4.54971,0.238625
49760000,12,55.9,-3820.33,5.89387,0.277
49770000,13,57.8703,-3787.07,6.41744,0.267
49780000,12,54.3719,-3813.57,6.90825,0.255
49790000,17,75.4099,-3787.72,4.4466,0.223
49800000,11,54.8277,-3798.77,4.14618,0.249273
49810000,11,49.1153,-3807.22,5.55134,0.251
49820000,10,45.1788,-3806.91,4.64669,0.216
49830000,11,44.3594,-3817.19,7.11676,0.265333
49840000,11,54.0306,-3813.1,2.47788,0.238222
49850000,13,49.5196,-3789.45,11.9281,0.245545
49860000,12,49.6996,-3803.17,8.0865,0.264
49870000,12,54.6111,-3794.38,6.76276,0.24775
49880000,12,46.8614,-3794.02,5.7781,0.226222
49890000,10,43.2735,-3818.42,3.69311,0.269041
49900000,11,47.9391,-3803.04,6.60679,0.27
49910000,12,53.2263,-3807.11,5.32006,0.2525
49920000,10,37.7925,-3809.71,6.27162,0.25
49930000,11,39.1475,-3803.99,9.22611,0.251
49940000,9,36.5926,-3810.4,4.67777,0.156
49950000,11,46.6039,-3804.17,2.28791,0.206667
49960000,10,39.6872,-3804.82,3.37229,0.191
49970000,14,53.408,-3781.91,5.68486,0.24
49980000,13,52.4469,-3801.44,6.91101,0.248
49990000,14,58.6115,-3787.04,9.13043,0.265
50000000,11,37.6824,-3794.54,5.3467,0.22
50010000,15,63.0937,-3789.73,8.11502,0.252545
50020000,16,67.392,-3784.1,10.3453,0.272
50030000,11,48.1485,-3807.55,4.76405,0.233
50040000,14,62.3957,-3787.44,5.45186,0.251
50050000,12,47.4504,-3803.69,5.84434,0.22795
50060000,15,56.3766,-3794.66,7.48816,0.2205
50070000,16,62.354,-3779.54,8.91735,0.227
50080000,17,76.982,-3772.36,7.54517,0.274
50090000,13,48.0238,-3780.98,8.03451,0.246
50100000,13,53.8586,-3783.86,4.0764,0.253
50110000,16,67.3379,-3790.36,11.4418,0.2935
50120000,12,43.4163,-3789.43,8.32675,0.184
50130000,12,47.5329,-3801.73,7.51713,0.242889
50140000,14,52.42,-3786.11,9.42581,0.254
50150000,16,59.4657,-3770.79,13.2829,0.2545
50160000,15,70.3975,-3784.57,6.20891,0.277
50170000,15,68.8375,-3777.74,6.36229,0.278
50180000,16,63.3207,-3800.36,11.9284,0.257
50190000,13,60.3465,-3792.18,6.70648,0.277857
50200000,10,36.5324,-3807.25,6.4709,0.23
50210000,16,70.1728,-3781.55,8.32311,0.239
50220000,16,69.7858,-3777.6,11.0622,0.265
50230000,10,36.2033,-3805.44,4.76558,0.202
50240000,16,64.5449,-3786.12,8.89254,0.304
50250000,8,27.5219,-3818.98,3.53505,0.174667
50260000,9,35.3224,-3821.88,3.75268,0.19275
50270000,11,48.412,-3794.36,5.22596,0.241727
50280000,18,82.4517,-3780.33,6.34052,0.278548
50290000,16,71.0378,-3779.33,7.7775,0.281
50300000,11,45.3874,-3811.15,8.20461,0.225545
50310000,11,40.7974,-3800.36,6.35639,0.23
50320000,16,71.0595,-3779.55,6.23424,0.277
50330000,8,36.6875,-3821.89,3.00462,0.217
50340000,14,63.7676,-3790.28,7.48568,0.255875
50350000,16,68.6523,-3774.79,5.95763,0.287
50360000,16,68.6984,-3787.21,13.6632,0.292
50370000,14,61.2288,-3794.09,8.48234,0.256
50380000,9,26.8498,-3817.36,6.1842,0.193611
50390000,14,59.8035,-3800.16,11.6903,0.278
50400000,11,48.2521,-3815.79,6.49573,0.236375
50410000,12,55.5513,-3796.67,7.28484,0.268
50420000,9,30.4481,-3814.85,5.15949,0.207556
50430000,10,46.8855,-3812.52,4.94073,0.246
50440000,10,43.917,-3812.66,5.28877,0.232
50450000,16,63.0725,-3783.07,7.55887,0.281
50460000,12,52.5066,-3810.82,6.08069,0.24025
50470000,14,56.129,-3803.77,6.00886,0.2345
50480000,15,60.7863,-3779.5,9.97467,0.246
50490000,10,40.5681,-3809.67,3.5475,0.213
50500000,15,59.5001,-3771.01,6.6968,0.25
50510000,15,64.1567,-3773.77,7.11871,0.274
50520000,19,84.7739,-3770.31,6.28268,0.274
50530000,18,70.5292,-3782.34,11.322,0.249
50540000,16,63.2806,-3775.14,8.04629,0.245
50550000,14,58.9156,-3779.83,6.99552,0.249
50560000,9,35.3526,-3814.44,6.18327,0.212
50570000,18,67.9308,-3768.74,10.7515,0.259
50580000,10,45.7976,-3812.2,4.7293,0.21
50590000,11,44.6169,-3811.75,7.86162,0.247
50600000,11,48.2183,-3805.98,5.53912,0.217
50610000,15,65.6294,-3778.55,5.78369,0.253
50620000,9,31.145,-3811.68,5.76247,0.217143
50630000,13,52.889,-3786.79,6.9888,0.254
50640000,12,50.0504,-3800.85,9.81356,0.205842
50650000,16,60.3722,-3780.43,7.06389,0.245
50660000,16,67.9107,-3778.77,7.54769,0.246
50670000,16,68.0878,-3773.44,8.45636,0.258
50680000,9,32.5847,-3809.11,6.87852,0.19
50690000,11,46.3293,-3818.55,6.96944,0.22775
50700000,12,49.5645,-3794.59,4.80666,0.225
50710000,13,55.6987,-3789.68,7.33123,0.209
50720000,9,37.318,-3823.92,5.26123,0.196909
50730000,10,41.7199,-3824.15,8.0054,0.249
50740000,9,33.0542,-3808.07,4.96119,0.214111
50750000,15,56.2278,-3793.71,7.81672,0.249556
50760000,11,44.473,-3806.12,5.27478,0.195
50770000,9,32.5553,-3823.37,8.85862,0.188
50780000,10,40.9787,-3815.85,6.85486,0.213
50790000,12,48.5115,-3803.86,6.62592,0.218643
50800000,14,54.9198,-3785.14,6.06261,0.237
50810000,8,37.0664,-3832.76,2.8512,0.2045
50820000,13,44.31,-3800.71,8.69217,0.28
50830000,8,34.6511,-3817.33,3.89423,0.204
50840000,11,47.8011,-3810.31,5.97361,0.199
50850000,10,39.9929,-3810.58,5.02583,0.23
50860000,10,43.8465,-3808.68,5.54088,0.195
50870000,12,49.043,-3788.29,5.19526,0.2
50880000,15,58.1102,-3785.57,8.72832,0.281
50890000,9,42.4225,-3813.75,3.05576,0.2095
50900000,10,29.8263,-3796.65,7.65305,0.188
50910000,12,45.1479,-3791.28,9.57854,0.213
50920000,13,58.1557,-3793.01,4.48036,0.235
50930000,11,39.5653,-3796,10.0335,0.253
50940000,12,47.0878,-3791.76,7.46065,0.219
50950000,12,54.5121,-3800.8,7.00462,0.211
50960000,13,53.2604,-3811.82,4.4003,0.204
50970000,12,52.3546,-3804.02,6.95118,0.241
50980000,14,58.5386,-3788.53,10.9818,0.251
50990000,10,39.21,-3802.73,5.71939,0.186647
51000000,11,38.4342,-3800.57,9.34042,0.200238
51010000,10,33.4776,-3806.53,4.91294,0.218333
51020000,10,34.2893,-3816.96,3.71469,0.1909
51030000,14,56.6372,-3799.09,7.02836,0.251
51040000,13,61.4152,-3799.64,3.33877,0.218
51050000,14,59.7481,-3792.18,6.98954,0.259
51060000,10,33.3437,-3820.84,7.83261,0.218
51070000,10,41.8383,-3810.35,4.20549,0.215
51080000,8,25.3458,-3813.58,5.41302,0.175
51090000,11,45.0997,-3796.56,3.86488,0.194
51100000,14,61.3619,-3800.83,10.1994,0.2775
51110000,12,52.1403,-3793.83,5.70748,0.2095
51120000,11,42.0212,-3794.84,4.10075,0.227667
51130000,12,50.4409,-3815.44,6.77831,0.252176
51140000,13,51.7389,-3791.85,8.04497,0.260545
51150000,10,37.0354,-3805.46,3.29056,0.193
51160000,11,34.7041,-3798.91,5.2262,0.195
51170000,12,52.3315,-3793.36,7.33672,0.278
51180000,10,33.6429,-3815.61,5.46887,0.2495
51190000,10,43.1953,-3812.32,4.13695,0.208
51200000,9,36.3659,-3807.81,5.26432,0.2225
51210000,11,41.6313,-3802.17,9.36812,0.21
51220000,10,47.0219,-3815.96,3.95903,0.264
51230000,11,46.2943,-3812.29,6.70121,0.243
51240000,11,39.9887,-3810.45,4.72168,0.228
51250000,14,55.8163,-3784.77,9.76733,0.242
51260000,16,63.8905,-3783.66,9.42376,0.256
51270000,10,32.4884,-3802.8,9.25471,0.247
51280000,12,40.5622,-3798.32,7.2035,0.251
51290000,15,59.7733,-3795.87,7.65764,0.2645
51300000,15,62.808,-3783.68,8.73996,0.2636
51310000,16,66.7881,-3773.72,8.50526,0.253
51320000,14,59.4441,-3779.24,5.60984,0.231
51330000,16,66.8952,-3784.44,7.31483,0.25
51340000,9,31.2141,-3804.47,5.03169,0.201
51350000,14,62.0004,-3789.12,6.84897,0.211
51360000,17,79.5365,-3782.75,8.31527,0.3
51370000,17,74.8198,-3785.89,8.15405,0.242
51380000,11,46.8826,-3805.82,7.68616,0.2286
51390000,14,61.6292,-3788.72,5.02708,0.232
51400000,10,36.4106,-3805.16,3.56884,0.25
51410000,20,85.35,-3782.19,11.2562,0.315
51420000,8,26.0739,-3822.23,4.86827,0.195
51430000,11,41.6159,-3801.77,8.19328,0.199
51440000,11,55.4106,-3809.73,2.59943,0.2375
51450000,13,62.8769,-3795.55,7.47396,0.278
51460000,12,51.5769,-3819.54,5.67914,0.248
51470000,15,74.832,-3790.18,8.98448,0.297
51480000,11,49.621,-3819.77,7.48683,0.231
51490000,13,59.7086,-3803.61,5.08298,0.259
51500000,10,41.9399,-3811.42,3.72803,0.215
51510000,10,39.0963,-3805.89,8.72182,0.227846
51520000,11,43.7099,-3811.46,6.29357,0.234667
51530000,13,51.0289,-3785.76,8.87202,0.234
51540000,10,29.2082,-3799.16,6.05675,0.2318
51550000,11,51.6818,-3815.1,8.00056,0.252
51560000,14,61.9828,-3789.01,9.3229,0.235
51570000,14,57.213,-3782.85,7.74954,0.2495
51580000,12,57.9669,-3795.46,5.68017,0.246
51590000,11,52.0808,-3802.27,6.02137,0.233
51600000,14,59.0126,-3785.66,9.60022,0.26
51610000,12,54.2215,-3803.55,4.71213,0.222591
51620000,9,43.6041,-3817.08,4.71145,0.209
51630000,11,37.4884,-3803.16,6.712,0.192
51640000,11,51.1788,-3800.18,5.02054,0.227
51650000,11,53.555,-3805.69,2.67094,0.232
