generation,N_shifts,logPrior,logLik,eventRate,acceptRate
21490000,7,29.1903,-3829.73,3.99206,0.220857
21500000,9,40.687,-3809.96,3.31833,0.237
21510000,6,24.7193,-3832.31,3.81255,0.203
21520000,6,24.5675,-3830.61,1.11452,0.177
21530000,7,27.5608,-3825.24,3.1417,0.204
21540000,9,38.1979,-3814.1,4.77454,0.237333
21550000,6,23.9701,-3822.75,3.29462,0.19
21560000,9,36.7232,-3814.53,2.73315,0.245
21570000,8,33.3646,-3813.27,4.995,0.248
21580000,9,38.3973,-3810.27,3.97817,0.293
21590000,7,26.5055,-3813.03,3.54436,0.207833
21600000,8,31.1435,-3813.8,5.01593,0.2045
21610000,10,46.8132,-3807,4.60305,0.266
21620000,7,28.2303,-3816.43,3.97293,0.216
21630000,12,51.8417,-3808.35,9.21954,0.239
21640000,9,38.639,-3812.84,5.3686,0.231
21650000,8,36.2562,-3810.56,3.37149,0.253
21660000,6,22.063,-3820.55,4.44265,0.179
21670000,6,23.3313,-3828.61,3.08471,0.224375
21680000,9,36.3167,-3818.42,7.41877,0.265
21690000,7,32.4502,-3818.14,3.00259,0.216
21700000,8,31.246,-3827.87,6.63484,0.235667
21710000,8,34.3443,-3817.49,4.77717,0.247333
21720000,10,40.3662,-3818.94,5.91712,0.27
21730000,9,37.9932,-3815.09,4.57209,0.228278
21740000,11,42.1984,-3809.6,7.59815,0.238
21750000,7,27.3956,-3826.79,5.37689,0.2125
21760000,7,25.3957,-3827.44,4.36423,0.224
21770000,10,37.0179,-3798.69,4.66397,0.235667
21780000,8,33.7935,-3819,5.02686,0.248
21790000,6,24.4662,-3828.52,2.85401,0.198
21800000,12,41.7528,-3801.7,7.55793,0.221
21810000,9,33.121,-3802.68,4.35524,0.197
21820000,9,37.0377,-3807.06,3.1509,0.218
21830000,6,27.9751,-3835.56,1.78238,0.189
21840000,7,30.2636,-3821.25,4.42861,0.214
21850000,9,33.358,-3805.53,5.96879,0.212
21860000,9,40.3384,-3807.9,3.33457,0.237
21870000,8,35.3468,-3818.68,4.26447,0.2148
21880000,9,39.411,-3823.47,4.87825,0.279
21890000,10,45.4636,-3804.27,4.42582,0.238
21900000,11,44.485,-3805.19,8.53513,0.239
21910000,7,32.0429,-3828.45,3.65274,0.22
21920000,8,31.0225,-3821,3.04772,0.23125
21930000,8,34.3143,-3824.64,2.79699,0.212
21940000,7,27.5667,-3824.42,3.70092,0.205167
21950000,8,38.8881,-3819.56,3.65671,0.235167
21960000,8,35.3789,-3814.7,3.08398,0.183
21970000,7,29.231,-3823.4,4.41095,0.203
21980000,7,32.3478,-3817.81,2.52338,0.238
21990000,10,39.5028,-3810.04,4.43805,0.29
22000000,8,31.6225,-3808.08,5.92833,0.177
22010000,9,38.1372,-3805.2,4.81478,0.233
22020000,6,27.3334,-3830.79,4.80858,0.219
22030000,8,37.3393,-3821.21,2.59542,0.246667
22040000,6,26.9137,-3824.43,2.34229,0.193
22050000,12,54.8975,-3805.3,6.86626,0.251
22060000,12,48.5945,-3803.08,7.88918,0.26
22070000,11,46.2352,-3803.54,7.42081,0.236
22080000,9,34.0275,-3818.89,8.05604,0.252
22090000,6,24.6719,-3837.21,3.25091,0.195
22100000,12,50.163,-3809.6,8.80021,0.255
22110000,9,41.8161,-3813.35,3.42696,0.2
22120000,7,25.7757,-3815.44,6.74267,0.223
22130000,9,29.4542,-3813.1,5.12759,0.238
22140000,9,35.7579,-3807.43,5.46755,0.245
22150000,10,34.6764,-3803.98,8.02451,0.194
22160000,10,43.3404,-3813.89,4.14442,0.281
22170000,7,28.2714,-3816.13,2.0852,0.238
22180000,8,34.3212,-3825.42,3.61828,0.2255
22190000,8,31.5375,-3817.98,3.09871,0.229
22200000,8,30.7221,-3812.1,5.7668,0.208
22210000,10,39.519,-3803.63,6.51626,0.219
22220000,7,30.4331,-3820.74,3.28849,0.227
22230000,9,37.5496,-3801.14,2.80362,0.199
22240000,9,24.853,-3808.76,6.28276,0.227
22250000,8,31.3958,-3822.22,3.00938,0.264
22260000,13,52.0092,-3802.85,6.48674,0.261
22270000,9,38.0364,-3811.44,6.46457,0.228
22280000,6,22.4122,-3827.88,5.80383,0.181
22290000,8,33.063,-3810.97,6.95451,0.234
22300000,7,29.6068,-3817.71,4.06467,0.1822
22310000,9,41.6623,-3823.41,3.68047,0.23675
22320000,9,39.9017,-3813.41,4.66367,0.2365
22330000,11,41.3507,-3792.12,2.6277,0.193714
22340000,7,28.2416,-3824.84,3.97547,0.223
22350000,9,41.1641,-3808.87,5.39334,0.230625
22360000,9,40.932,-3822.73,3.02167,0.232
22370000,9,40.1542,-3825.59,6.84529,0.2655
22380000,7,28.8379,-3829.24,3.55554,0.216
22390000,11,46.1005,-3792.42,5.46922,0.225
22400000,7,26.4505,-3820.36,6.4182,0.203
22410000,15,62.4725,-3789.67,6.3346,0.273
22420000,8,33.4518,-3809.84,5.81172,0.223
22430000,12,51.6833,-3808.15,6.27732,0.284667
22440000,11,44.384,-3810.96,6.1051,0.286
22450000,10,46.954,-3796.18,3.10232,0.248
22460000,10,39.6922,-3794.29,4.19574,0.222
22470000,9,37.8835,-3797.02,3.61089,0.213
22480000,8,36.6617,-3799.75,4.48863,0.176
22490000,11,44.3464,-3806.53,8.31471,0.21175
22500000,11,41.9825,-3800.64,7.41072,0.238778
22510000,11,48.6708,-3800.43,5.3514,0.252
22520000,8,30.0287,-3820.57,4.93362,0.231154
22530000,14,62.0019,-3791.01,5.6512,0.295
22540000,7,29.1873,-3825.24,5.65133,0.242211
22550000,7,33.9956,-3823.79,4.87609,0.237778
22560000,7,26.7455,-3817.82,2.1097,0.217
22570000,8,28.4914,-3817.64,8.50252,0.203
22580000,7,31.9144,-3820.23,2.1585,0.200364
22590000,8,37.7574,-3801.41,3.32557,0.209
22600000,8,36.5092,-3806.36,3.09956,0.194667
22610000,9,40.3565,-3805.23,5.65204,0.2192
22620000,10,41.8111,-3791.79,6.02071,0.214
22630000,8,34.6299,-3818.81,3.1969,0.21225
22640000,8,29.7767,-3808.02,5.69962,0.183
22650000,13,49.1229,-3794.07,9.13547,0.284
22660000,9,37.0334,-3810.8,5.77313,0.22
22670000,7,28.4192,-3820.36,3.32697,0.1932
22680000,11,49.6984,-3791.08,5.30141,0.243
22690000,8,31.9762,-3811.34,5.45985,0.189556
22700000,7,23.3991,-3821.72,6.31893,0.183
22710000,10,47.3149,-3808.07,4.88315,0.236
22720000,7,30.8378,-3812.32,3.71449,0.216
22730000,8,34.2315,-3824.42,3.50933,0.23225
22740000,11,43.9474,-3792.45,6.0523,0.219
22750000,9,35.8953,-3817.27,5.46322,0.234
22760000,11,46.4679,-3803.25,2.82957,0.232
22770000,7,25.5536,-3814.25,3.45068,0.199
22780000,8,24.6935,-3818.56,6.6542,0.204
22790000,8,33.4993,-3816.1,3.26249,0.191526
22800000,8,32.8103,-3819.2,2.86606,0.196
22810000,6,21.7638,-3823.54,4.3958,0.169111
22820000,7,29.0228,-3830.48,2.90281,0.195
22830000,7,26.7078,-3819.47,4.17854,0.206
22840000,12,49.6343,-3818.28,6.33359,0.264
22850000,11,43.8791,-3795.06,8.82121,0.222
22860000,7,34.107,-3823.79,2.50464,0.232
22870000,6,26.0829,-3827.68,2.02323,0.177
22880000,9,35.0111,-3797.45,6.46737,0.204
22890000,10,39.6399,-3789.57,6.8224,0.171
22900000,7,29.8799,-3820.53,3.12288,0.207
22910000,9,32.0405,-3798.79,4.77062,0.173
22920000,8,33.4052,-3812.49,6.25786,0.232375
22930000,8,35.5846,-3807.36,4.29134,0.227
22940000,9,39.5881,-3810.24,4.99404,0.2
22950000,11,45.958,-3803.81,7.05159,0.273
22960000,9,38.1628,-3813.19,6.52112,0.219
22970000,10,43.4501,-3802.85,4.57865,0.264
22980000,11,46.0338,-3797.37,4.39667,0.267
22990000,6,25.1232,-3827.67,2.53153,0.214
23000000,9,39.4199,-3808.09,4.54796,0.238333
23010000,8,35.045,-3813.61,4.23443,0.233
23020000,8,33.1158,-3817.15,6.66123,0.241
23030000,8,33.5372,-3824.47,4.50294,0.2
23040000,10,45.0977,-3818.6,4.51607,0.309
23050000,10,44.0697,-3796.34,3.80486,0.208
23060000,10,39.8052,-3794.49,3.66299,0.185
23070000,9,38.1112,-3796.69,3.29796,0.2
23080000,8,34.2707,-3820.07,5.41606,0.205205
23090000,9,34.811,-3797.99,3.48599,0.175
23100000,7,32.4134,-3820.31,2.17211,0.197
23110000,8,29.7354,-3803.18,5.41964,0.196
23120000,9,40.9743,-3820.29,5.10131,0.209
23130000,8,39.5266,-3820.87,2.9197,0.2049
23140000,9,39.9248,-3819.43,6.91661,0.245375
23150000,7,31.4569,-3825.45,5.09482,0.242
23160000,9,42.8872,-3817.77,4.31985,0.275
23170000,7,31.6813,-3817.81,2.53498,0.192
23180000,7,33.0969,-3822.24,3.61753,0.1934
23190000,8,29.5583,-3826.64,4.76001,0.219
23200000,9,40.6362,-3810.21,4.13936,0.301333
23210000,8,32.8155,-3821.2,3.45985,0.23
23220000,11,39.3551,-3792.34,3.98308,0.197
23230000,9,31.9301,-3803.96,5.84896,0.19
23240000,11,46.8755,-3805.79,7.58717,0.274
23250000,10,41.9866,-3810.29,10.8094,0.248
23260000,8,25.7358,-3806.17,9.87451,0.157
23270000,7,27.1881,-3816.87,5.75706,0.2116
23280000,8,36.5839,-3811.71,3.54492,0.223
23290000,10,36.2662,-3796.8,4.63403,0.185
23300000,10,35.6722,-3795.96,5.30156,0.1984
23310000,12,48.764,-3797.21,6.7749,0.222
23320000,10,43.9247,-3801.56,4.31866,0.200154
23330000,8,35.521,-3811.72,3.24498,0.224
23340000,10,39.419,-3811.32,7.73749,0.1955
23350000,8,33.8114,-3810.75,3.5036,0.245
23360000,10,41.707,-3796.82,5.50449,0.193
23370000,10,43.3503,-3810.95,2.53048,0.220692
23380000,10,39.0301,-3798.02,7.96843,0.218
23390000,9,37.0735,-3815,4.7036,0.251
23400000,12,48.8303,-3810.71,7.98155,0.2838
23410000,11,47.3565,-3800.18,7.46015,0.264
23420000,9,41.8362,-3815.5,7.85399,0.237
23430000,11,46.0801,-3803.29,5.32767,0.193
23440000,7,29.2742,-3824.61,4.79805,0.251571
23450000,7,27.2275,-3829.14,3.14076,0.224
23460000,9,35.4887,-3817.7,7.15057,0.223
23470000,11,46.4278,-3781.8,7.07847,0.225
23480000,7,28.5224,-3815.1,4.67345,0.147
23490000,7,29.1196,-3812.58,3.99846,0.159
23500000,12,49.4576,-3789.77,7.49522,0.240333
23510000,10,44.3647,-3809.45,6.65172,0.256
23520000,12,44.4896,-3788.93,9.08753,0.222
23530000,9,38.9954,-3820.92,5.24898,0.225429
23540000,11,50.2153,-3807.24,5.98166,0.227
23550000,11,42.172,-3776.94,7.75068,0.214
23560000,11,48.3158,-3786.75,4.1506,0.207667
23570000,7,23.5636,-3825.36,5.60237,0.216
23580000,11,47.5902,-3781.53,3.56559,0.187
23590000,10,43.4026,-3816.98,4.91455,0.267
23600000,7,32.2839,-3819.22,4.25482,0.186
23610000,12,50.1247,-3776.38,4.0886,0.194
23620000,13,51.9826,-3781.01,9.50137,0.259
23630000,9,44.0736,-3814.49,3.60069,0.236
23640000,11,47.8478,-3785.94,4.36487,0.218
23650000,11,52.032,-3788.42,5.29299,0.2135
23660000,9,38.6083,-3814.14,4.2772,0.253
23670000,10,42.4083,-3809.82,5.3544,0.218727
23680000,8,31.7833,-3805.34,5.83709,0.228429
23690000,7,31.1889,-3824.86,2.39507,0.206
23700000,12,46.3973,-3774.06,6.34868,0.258
23710000,8,35.9271,-3819.53,3.85488,0.229333
23720000,10,43.6947,-3812.64,3.58923,0.242556
23730000,9,39.372,-3810.06,3.04752,0.231
23740000,9,34.4267,-3809.83,6.37842,0.206
23750000,7,31.7662,-3821.84,2.79375,0.219
23760000,11,42.4719,-3779.48,6.25592,0.191
23770000,8,34.7647,-3830.4,6.53698,0.227
23780000,7,26.5841,-3804.24,5.28818,0.208667
23790000,9,37.7883,-3825.33,5.7281,0.246286
23800000,9,40.5281,-3819,6.09673,0.232
23810000,11,42.1322,-3816.08,6.861,0.198
23820000,13,51.7043,-3776.04,8.10442,0.198
23830000,8,31.2233,-3818.08,4.03013,0.212
23840000,12,43.8874,-3777.71,7.6442,0.199
23850000,9,41.5305,-3808.34,3.38401,0.222
23860000,12,49.5579,-3787.24,6.5024,0.207
23870000,11,43.6335,-3785.64,6.29527,0.215
23880000,8,33.0797,-3825.85,4.9736,0.2245
23890000,8,34.0324,-3807.84,3.92217,0.211
23900000,13,54.1278,-3782.56,4.94728,0.27
23910000,12,43.0483,-3782.44,6.24349,0.257
23920000,8,30.5614,-3816.51,5.52083,0.194
23930000,8,35.1572,-3816.21,3.18081,0.2135
23940000,11,45.9585,-3793.5,3.63899,0.220667
23950000,7,27.2774,-3833.77,4.68139,0.191214
23960000,8,36.0398,-3807.96,2.96953,0.199
23970000,10,46.124,-3790.24,4.92814,0.2015
23980000,11,42.4553,-3787.04,5.50843,0.201
23990000,12,53.9279,-3794.52,4.24414,0.245
24000000,7,29.9621,-3821.29,2.43735,0.224
24010000,8,33.0245,-3821.56,2.59665,0.2358
24020000,7,28.4833,-3822.71,4.40287,0.233
24030000,12,50.2613,-3792.59,5.17314,0.258
24040000,9,36.2192,-3793.73,3.38361,0.199
24050000,8,35.0865,-3815.84,4.34881,0.187
24060000,10,43.0015,-3829.51,6.84474,0.284
24070000,10,43.1093,-3796.63,5.24061,0.249
24080000,10,44.853,-3796.78,4.77437,0.205
24090000,12,51.4476,-3792.49,6.68574,0.217
24100000,11,43.7234,-3792.68,6.38948,0.231
24110000,12,53.3687,-3788.28,6.41382,0.218
24120000,11,46.6026,-3794.83,4.56311,0.233
24130000,7,27.303,-3834.1,4.27694,0.1908
24140000,6,22.6489,-3824.95,3.62377,0.203333
24150000,6,17.5633,-3830.31,5.47452,0.221333
24160000,8,33.0957,-3821.96,7.38457,0.235
24170000,10,39.45,-3794.46,5.51864,0.2214
24180000,8,33.3631,-3823.42,4.16569,0.263
24190000,8,35.5467,-3818.82,5.02072,0.257
24200000,10,42.3795,-3805.13,3.77147,0.254067
24210000,10,39.7341,-3793.24,4.18053,0.196
24220000,11,47.9928,-3800.56,5.17886,0.261
24230000,11,55.8864,-3808.8,4.21671,0.28
24240000,9,32.6894,-3797.72,7.27317,0.187
24250000,10,34.9873,-3797.01,8.26938,0.206
24260000,8,29.9014,-3807.94,5.04874,0.195
24270000,11,42.1092,-3792.5,6.27488,0.2023
24280000,7,27.8838,-3825.17,2.41944,0.207087
24290000,10,38.4294,-3795.03,7.84011,0.201
24300000,8,32.4938,-3808.79,4.7229,0.21
24310000,7,30.5944,-3833.77,3.63778,0.246
24320000,8,34.3602,-3816.81,6.78853,0.226
24330000,10,40.338,-3801.34,4.57216,0.212
24340000,7,29.4199,-3827.9,4.71472,0.215381
24350000,8,35.8964,-3802.37,2.81113,0.2172
24360000,9,34.6075,-3826.28,4.5133,0.21856
24370000,10,40.4771,-3799.62,4.53665,0.2116
24380000,8,34.5697,-3807.85,6.81595,0.2365
24390000,8,29.0586,-3827.35,5.34968,0.221
24400000,12,48.7255,-3789.81,6.74371,0.239
24410000,7,25.0021,-3825.48,4.29888,0.225444
24420000,8,33.0443,-3825.94,4.96937,0.232
24430000,9,33.2477,-3792.63,7.92301,0.196
24440000,9,36.5097,-3797.55,4.63674,0.226429
24450000,11,47.8287,-3799.81,5.99034,0.255
24460000,11,45.5845,-3795.03,6.35889,0.247
24470000,13,56.1311,-3791.87,5.63017,0.278
24480000,9,44.3189,-3812.41,3.45123,0.269
24490000,10,51.882,-3812.62,3.85101,0.311
24500000,13,55.3699,-3782.73,7.46108,0.258
24510000,12,50.6149,-3779.04,4.85163,0.224
24520000,8,34.8284,-3815.48,5.63153,0.208083
24530000,8,36.9129,-3811.78,2.87875,0.244333
24540000,16,64.1017,-3778.85,11.5222,0.287
24550000,8,35.079,-3812.78,5.35487,0.231
24560000,7,32.3565,-3831.92,3.06839,0.241286
24570000,6,26.2084,-3834.58,3.51283,0.2159
24580000,10,38.4176,-3794.75,8.1707,0.2
24590000,8,31.4197,-3815.12,3.40337,0.245
24600000,11,41.5203,-3793.48,5.23439,0.212
24610000,7,30.4519,-3807.99,3.32886,0.191333
24620000,8,31.0117,-3809.45,6.08619,0.2
24630000,9,38.7236,-3804.9,4.19979,0.247
24640000,7,29.4797,-3812.69,2.93087,0.2387
24650000,10,37.685,-3794.09,4.85846,0.193
24660000,8,34.3511,-3823.89,5.53486,0.254
24670000,10,40.4827,-3795.31,4.05398,0.202
24680000,9,34.2362,-3793.37,4.27492,0.18975
24690000,9,42.0206,-3810.83,3.44237,0.265
24700000,10,39.3189,-3793.64,5.75671,0.217
24710000,8,35.8317,-3832.99,2.99626,0.287
24720000,11,40.9526,-3794.72,6.04572,0.263
24730000,11,50.542,-3785.43,4.93603,0.242
24740000,10,41.5995,-3814.81,9.13528,0.248
24750000,8,37.6825,-3820.64,4.2229,0.234
24760000,7,28.929,-3815.49,5.89661,0.191
24770000,7,30.393,-3816.19,2.75935,0.219833
24780000,10,37.7765,-3818.69,7.39544,0.25
24790000,9,41.3578,-3817.53,3.2965,0.213
24800000,8,29.5933,-3823.04,3.25617,0.219667
24810000,8,33.6482,-3820.96,6.61436,0.223724
24820000,9,38.979,-3824.12,6.96929,0.24725
24830000,7,23.7631,-3823.77,3.63955,0.225
24840000,8,35.2931,-3808.93,3.602,0.204
24850000,9,38.4973,-3811.44,3.98409,0.221
24860000,7,29.9706,-3813.39,2.85297,0.19875
24870000,10,34.2588,-3786.63,6.27465,0.192
24880000,8,29.2112,-3820.52,6.6309,0.226625
24890000,9,32.393,-3813.75,4.66408,0.232
24900000,7,27.4909,-3817.44,3.64923,0.204
24910000,8,35.5565,-3826.75,2.60971,0.241
24920000,9,33.1695,-3803.05,4.76615,0.222
24930000,8,32.3801,-3807.12,4.88571,0.226
24940000,11,40.0545,-3792.51,6.67325,0.194
24950000,9,38.2594,-3818.89,5.15177,0.246333
24960000,9,32.2483,-3795.05,4.39561,0.221556
24970000,10,39.5356,-3807.81,6.38746,0.228
24980000,11,41.5704,-3794.39,6.22183,0.238
24990000,8,38.2833,-3824.78,1.76449,0.2035
25000000,10,43.4307,-3813.74,4.62802,0.211667
25010000,7,33.3165,-3826.55,3.01072,0.250455
25020000,9,40.5205,-3819.91,5.36942,0.26
25030000,10,36.5299,-3798.88,4.07474,0.228
25040000,11,38.521,-3795,7.57863,0.241
25050000,11,42.5884,-3803.44,5.12084,0.243
25060000,8,29.3975,-3818.46,5.14168,0.252
25070000,10,37.2071,-3796.24,4.44294,0.214
25080000,8,30.3902,-3824.38,3.97737,0.263
25090000,8,32.4045,-3813.85,4.75488,0.214
25100000,7,28.4742,-3825.69,3.46896,0.226
25110000,8,32.5397,-3819.53,4.59985,0.218909
25120000,9,27.6234,-3802.67,5.07166,0.206
25130000,7,25.8407,-3823.58,4.58771,0.183
25140000,7,27.6495,-3823.79,2.49271,0.205667
25150000,10,39.6123,-3809.34,6.41032,0.276
25160000,8,34.9803,-3824.17,2.9619,0.208
25170000,8,38.6105,-3823.92,5.47009,0.28
25180000,7,26.2951,-3817.76,6.45408,0.1885
25190000,7,21.35,-3815.6,6.97937,0.179167
25200000,9,32.926,-3807.78,8.29959,0.233
25210000,10,38.7441,-3796.19,4.74211,0.206
25220000,13,49.9032,-3789.64,8.84943,0.243667
25230000,11,41.0492,-3794.55,6.28424,0.193
25240000,7,26.7016,-3819.26,6.38103,0.188
25250000,8,35.5857,-3810.39,2.76136,0.19775
25260000,11,39.9508,-3800.68,5.17424,0.2045
25270000,9,41.7536,-3808.16,4.0499,0.245
25280000,9,30.4979,-3795.65,6.44323,0.171
25290000,7,30.1281,-3819.92,5.12416,0.215
25300000,10,40.4194,-3802.65,6.45713,0.166077
25310000,10,42.1662,-3792.98,4.6078,0.16
25320000,10,41.167,-3805.58,4.98057,0.233
25330000,9,32.8187,-3817.53,9.813,0.233
25340000,9,31.8326,-3817.67,5.28281,0.228
25350000,10,38.0977,-3793.41,6.99767,0.221
25360000,11,46.2556,-3795.27,6.99173,0.2205
25370000,14,60.1256,-3790.31,5.38947,0.256
25380000,12,48.5647,-3804.69,8.178,0.272
25390000,9,37.7958,-3801.96,4.91506,0.188
25400000,7,24.802,-3825.64,2.09563,0.208167
25410000,8,33.189,-3824.48,4.57507,0.250333
25420000,9,40.5754,-3808.46,3.05351,0.2538
25430000,9,34.6037,-3800.48,3.79254,0.209455
25440000,12,54.26,-3795.39,5.53157,0.186
25450000,13,56.9925,-3788.7,5.07525,0.28
25460000,6,27.3401,-3826.25,2.68651,0.197
25470000,12,54.7633,-3801.11,5.597,0.27
25480000,10,49.2984,-3803.67,3.88037,0.235
25490000,11,44.0105,-3804.37,6.00007,0.239
25500000,14,64.5618,-3785.68,4.28414,0.243
25510000,12,47.7824,-3806.8,6.96152,0.286
25520000,10,48.3725,-3807.41,3.86894,0.252
25530000,12,49.207,-3799.76,5.57794,0.235
25540000,9,42.7666,-3806.53,2.31377,0.199
25550000,10,43.0737,-3799.6,3.75247,0.193
25560000,9,41.0292,-3806.48,4.47827,0.2405
25570000,9,42.4274,-3807.18,3.56795,0.2085
25580000,7,26.7985,-3822.18,3.79898,0.202
25590000,9,31.0105,-3797.85,8.37194,0.175
25600000,6,22.6819,-3821.87,1.60535,0.238333
25610000,9,38.3799,-3811.18,3.19262,0.218
25620000,11,42.8774,-3813.16,9.33137,0.253214
25630000,10,44.8938,-3795.56,3.45993,0.258
25640000,12,50.341,-3806.72,7.43488,0.217
25650000,9,36.724,-3815.39,4.44409,0.242
25660000,10,41.7651,-3800.94,3.83988,0.213
25670000,8,27.3633,-3820.12,5.3533,0.239462
25680000,6,21.6802,-3828.14,2.47439,0.189444
25690000,7,26.5315,-3816.87,4.20007,0.2255
25700000,7,24.5628,-3817.37,5.90136,0.2077
25710000,7,29.7084,-3830.61,2.59012,0.197667
25720000,10,39.8775,-3797.08,6.61281,0.229
25730000,11,45.4606,-3800.81,4.82764,0.204
25740000,6,24.3605,-3828.11,4.30948,0.19
25750000,8,27.157,-3818.56,7.70514,0.163
25760000,13,55.2087,-3801.34,7.15176,0.215
25770000,6,22.49,-3821.19,2.5689,0.16
25780000,12,50.9689,-3801.35,5.49099,0.26
25790000,10,39.2546,-3802.63,6.54089,0.236
25800000,9,26.8563,-3804.3,11.3706,0.217
25810000,13,51.7793,-3801.64,8.62481,0.248
25820000,9,36.3115,-3803.58,5.09948,0.241828
25830000,7,33.136,-3825.01,3.95452,0.143133
25840000,8,36.9203,-3815.24,3.83439,0.178444
25850000,10,39.1131,-3798.31,5.87917,0.179688
25860000,12,51.1311,-3800.79,6.98694,0.27
25870000,6,23.1097,-3830.09,2.41535,0.18525
25880000,10,39.143,-3802.48,5.08253,0.26
25890000,15,61.5533,-3790.8,6.39808,0.266
25900000,12,45.2032,-3792.82,8.75183,0.231
25910000,11,43.4529,-3791.34,5.45771,0.22
25920000,12,51.8482,-3793.82,3.82677,0.225
25930000,13,51.1335,-3786.3,3.92227,0.231
25940000,7,28.2508,-3824.38,3.26884,0.255059
25950000,8,36.8958,-3822.79,4.00611,0.24788
25960000,9,42.1182,-3816.51,3.7093,0.172
25970000,8,34.2294,-3820.66,3.12056,0.224
25980000,8,33.5467,-3810.17,4.78796,0.209
25990000,7,36.5253,-3825.02,2.4846,0.239
26000000,10,42.2044,-3821.69,3.54591,0.238
26010000,6,28.7108,-3824.96,2.03656,0.197
26020000,6,25.7394,-3824.11,3.28139,0.195
26030000,8,26.4647,-3808.46,5.39549,0.202471
26040000,8,29.8922,-3827.18,2.81977,0.2215
26050000,8,35.0643,-3837.52,5.14915,0.2438
26060000,11,43.8431,-3804.57,3.55889,0.210765
26070000,8,32.3296,-3818.26,5.07411,0.167
26080000,10,36.2505,-3810.2,6.2521,0.255
26090000,11,40.7689,-3800.44,8.8377,0.233
26100000,10,45.917,-3800.13,5.08035,0.212
26110000,10,36.729,-3802.63,4.32943,0.212
26120000,11,49.7441,-3804.08,2.98388,0.237824
26130000,12,45.4354,-3794.34,5.88361,0.227
26140000,13,46.9494,-3800.22,8.55881,0.236462
26150000,6,23.7985,-3834.32,4.32445,0.175
26160000,11,46.5192,-3805.2,4.3063,0.265
26170000,12,47.3827,-3801.15,8.19635,0.238
26180000,9,39.119,-3802.05,4.96676,0.175
26190000,7,32.2559,-3817.27,4.79068,0.237417
26200000,10,47.7793,-3803.36,4.09594,0.231
26210000,9,43.6068,-3812.1,3.37385,0.215714
26220000,10,42.0096,-3797.94,5.7094,0.212
26230000,7,32.5399,-3824.56,3.72816,0.21
26240000,10,46.869,-3810.59,5.11881,0.222
26250000,9,37.0862,-3792.47,3.92038,0.161
26260000,10,38.9144,-3805.72,6.85183,0.177667
26270000,8,39.9475,-3807.21,3.59077,0.206818
26280000,7,29.1302,-3818.05,4.7668,0.191
26290000,10,44.9903,-3816.64,6.50031,0.217
26300000,8,37.8185,-3808.55,2.91928,0.214467
26310000,9,40.7294,-3810.64,4.37188,0.207
26320000,8,27.4259,-3815.13,6.97471,0.193524
26330000,10,37.5623,-3798.36,8.35652,0.183
26340000,8,35.2099,-3819.28,4.76092,0.2335
26350000,9,34.6157,-3816.76,6.61564,0.223
26360000,7,27.0156,-3819.23,4.50322,0.208
26370000,8,36.7594,-3822.24,4.74421,0.214484
26380000,8,34.8493,-3828.15,4.70686,0.211125
26390000,10,42.0128,-3802.27,5.69596,0.225
26400000,11,44.9463,-3794.1,6.94661,0.244
26410000,15,70.259,-3790.91,10.4307,0.295
26420000,13,64.9528,-3789.85,8.72625,0.299
26430000,6,25.8171,-3823.28,4.09552,0.215
26440000,11,49.6042,-3802.62,6.63031,0.250083
26450000,12,48.7303,-3778.58,5.222,0.209
26460000,11,50.5383,-3803.89,4.69828,0.252333
26470000,14,65.002,-3780.42,7.70731,0.281
26480000,11,45.2127,-3805.25,8.44267,0.253
26490000,12,56.1004,-3812.14,6.12433,0.307
26500000,8,29.7303,-3819.39,5.9648,0.239
26510000,13,66.3005,-3796.62,5.72709,0.27
26520000,9,33.5887,-3799.77,6.53145,0.2235
26530000,10,40.2087,-3804.46,4.61346,0.2405
26540000,9,36.0126,-3820.51,3.6273,0.203
26550000,9,40.0671,-3817.45,3.48167,0.241571
26560000,15,71.8668,-3789.42,5.20902,0.250364
26570000,12,36.2257,-3790.98,14.5139,0.210667
26580000,11,48.346,-3790.67,9.85749,0.292
26590000,11,52.1879,-3791.76,5.57076,0.251
26600000,9,38.2215,-3815.23,5.36192,0.2615
26610000,15,60.055,-3788.01,8.99101,0.27
26620000,12,47.572,-3794.4,6.75547,0.205
26630000,11,55.3176,-3799.76,3.53343,0.244
26640000,16,66.5752,-3783.16,7.18558,0.242625
26650000,8,29.1209,-3825.09,5.41092,0.238545
26660000,8,33.3283,-3824.95,5.34305,0.201
26670000,12,51.7144,-3784.76,9.85595,0.212
26680000,15,56.1994,-3776.72,9.28736,0.241
26690000,10,45.0132,-3808.71,4.25285,0.238531
26700000,7,28.727,-3814.76,3.53904,0.186
26710000,13,54.8069,-3782.7,6.20219,0.234
